image_id,image_path
AMLC000182,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000182.jpg
AMLC000183,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000183.jpg
AMLC000190,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000190.jpg
AMLC000194,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000194.jpg
AMLC000197,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000197.jpg
AMLC000204,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000204.jpg
AMLC000205,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000205.jpg
AMLC000206,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000206.jpg
AMLC000214,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000214.jpg
AMLC000215,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000215.jpg
AMLC000216,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000216.jpg
AMLC000222,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000222.jpg
AMLC000227,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000227.jpg
AMLC000228,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000228.jpg
AMLC000230,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000230.jpg
AMLC000235,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000235.jpg
AMLC000237,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000237.jpg
AMLC000241,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000241.jpg
AMLC000244,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000244.jpg
AMLC000259,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000259.jpg
AMLC000268,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000268.jpg
AMLC000272,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000272.jpg
AMLC000274,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000274.jpg
AMLC000276,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000276.jpg
AMLC000289,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000289.jpg
AMLC000291,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000291.jpg
AMLC000301,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000301.jpg
AMLC000305,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000305.jpg
AMLC000306,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000306.jpg
AMLC000307,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000307.jpg
AMLC000315,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000315.jpg
AMLC000316,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000316.jpg
AMLC000326,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000326.jpg
AMLC000337,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000337.jpg
AMLC000339,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000339.jpg
AMLC000340,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000340.jpg
AMLC000343,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000343.jpg
AMLC000346,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000346.jpg
AMLC000351,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000351.jpg
AMLC000352,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000352.jpg
AMLC000359,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000359.jpg
AMLC000361,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000361.jpg
AMLC000364,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000364.jpg
AMLC000370,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000370.jpg
AMLC000377,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000377.jpg
AMLC000386,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000386.jpg
AMLC000390,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000390.jpg
AMLC000400,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000400.jpg
AMLC000403,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000403.jpg
AMLC000407,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000407.jpg
AMLC000413,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000413.jpg
AMLC000414,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000414.jpg
AMLC000432,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000432.jpg
AMLC000436,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000436.jpg
AMLC000441,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000441.jpg
AMLC000445,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000445.jpg
AMLC000449,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000449.jpg
AMLC000450,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000450.jpg
AMLC000453,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000453.jpg
AMLC000455,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000455.jpg
AMLC000465,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000465.jpg
AMLC000468,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000468.jpg
AMLC000481,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000481.jpg
AMLC000483,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000483.jpg
AMLC000486,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000486.jpg
AMLC000487,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000487.jpg
AMLC000490,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000490.jpg
AMLC000498,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000498.jpg
AMLC000502,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000502.jpg
AMLC000504,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000504.jpg
AMLC000511,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000511.jpg
AMLC000513,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000513.jpg
AMLC000514,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000514.jpg
AMLC000517,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000517.jpg
AMLC000520,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000520.jpg
AMLC000527,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000527.jpg
AMLC000529,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000529.jpg
AMLC000530,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000530.jpg
AMLC000534,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000534.jpg
AMLC000536,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000536.jpg
AMLC000543,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000543.jpg
AMLC000545,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000545.jpg
AMLC000550,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000550.jpg
AMLC000553,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000553.jpg
AMLC000556,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000556.jpg
AMLC000561,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000561.jpg
AMLC000563,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000563.jpg
AMLC000564,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000564.jpg
AMLC000566,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000566.jpg
AMLC000578,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000578.jpg
AMLC000579,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000579.jpg
AMLC000589,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000589.jpg
AMLC000591,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000591.jpg
AMLC000595,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000595.jpg
AMLC000596,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000596.jpg
AMLC000597,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000597.jpg
AMLC000598,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000598.jpg
AMLC000600,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000600.jpg
AMLC000604,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000604.jpg
AMLC000608,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000608.jpg
AMLC000609,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000609.jpg
AMLC000615,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000615.jpg
AMLC000617,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000617.jpg
AMLC000620,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000620.jpg
AMLC000623,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000623.jpg
AMLC000625,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000625.jpg
AMLC000626,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000626.jpg
AMLC000628,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000628.jpg
AMLC000648,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000648.jpg
AMLC000657,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000657.jpg
AMLC000661,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000661.jpg
AMLC000677,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000677.jpg
AMLC000679,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000679.jpg
AMLC000693,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000693.jpg
AMLC000703,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000703.jpg
AMLC000710,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000710.jpg
AMLC000718,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000718.jpg
AMLC000722,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000722.jpg
AMLC000723,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000723.jpg
AMLC000727,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000727.jpg
AMLC000730,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000730.jpg
AMLC000735,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000735.jpg
AMLC000745,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000745.jpg
AMLC000746,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000746.jpg
AMLC000753,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000753.jpg
AMLC000755,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000755.jpg
AMLC000761,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000761.jpg
AMLC000766,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000766.jpeg
AMLC000770,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000770.jpeg
AMLC000771,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000771.jpeg
AMLC000772,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000772.jpeg
AMLC000773,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000773.jpeg
AMLC000778,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000778.jpeg
AMLC000781,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000781.jpeg
AMLC000782,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000782.jpeg
AMLC000791,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000791.jpeg
AMLC000800,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000800.jpeg
AMLC000801,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000801.jpeg
AMLC000815,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000815.jpeg
AMLC000817,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000817.jpeg
AMLC000818,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000818.jpeg
AMLC000821,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000821.jpeg
AMLC000824,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000824.jpeg
AMLC000827,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000827.jpeg
AMLC000828,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000828.jpeg
AMLC000829,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000829.jpeg
AMLC000831,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000831.jpeg
AMLC000837,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000837.jpeg
AMLC000841,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000841.jpeg
AMLC000847,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000847.jpeg
AMLC000856,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000856.jpeg
AMLC000859,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000859.jpg
AMLC000860,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000860.jpg
AMLC000864,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000864.jpg
AMLC000871,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000871.jpg
AMLC000884,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000884.jpg
AMLC000885,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000885.jpg
AMLC000886,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000886.jpg
AMLC000898,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000898.jpg
AMLC000899,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000899.jpg
AMLC000907,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000907.jpg
AMLC000910,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000910.jpg
AMLC000911,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000911.jpg
AMLC000912,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000912.jpg
AMLC000917,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000917.jpg
AMLC000944,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000944.jpg
AMLC000947,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000947.jpg
AMLC000959,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000959.jpg
AMLC000965,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000965.jpg
AMLC000972,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000972.jpg
AMLC000973,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000973.jpg
AMLC000978,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000978.jpg
AMLC000987,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000987.jpg
AMLC000990,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000990.jpg
AMLC001003,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001003.jpg
AMLC001004,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001004.jpg
AMLC001021,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001021.jpg
AMLC001023,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001023.jpg
AMLC001033,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001033.jpg
AMLC001037,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001037.jpg
AMLC001043,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001043.jpg
AMLC001050,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001050.jpg
AMLC001057,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001057.jpg
AMLC001066,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001066.jpg
AMLC001090,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001090.jpg
AMLC001093,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001093.jpg
AMLC001098,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001098.jpg
AMLC001106,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001106.jpg
AMLC001128,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001128.jpg
AMLC001134,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001134.jpg
AMLC001146,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001146.jpg
AMLC001155,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001155.jpg
AMLC001157,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001157.jpg
AMLC001158,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001158.jpg
AMLC001165,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001165.jpg
AMLC001172,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001172.jpg
AMLC001174,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001174.jpg
AMLC001180,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001180.jpg
AMLC001185,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001185.jpg
AMLC001192,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001192.jpg
AMLC001194,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001194.jpg
AMLC001201,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001201.jpg
AMLC001223,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001223.jpg
AMLC001224,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001224.jpg
AMLC001245,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001245.jpg
AMLC001247,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001247.jpg
AMLC001254,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001254.jpg
AMLC001256,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001256.jpg
AMLC001257,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001257.jpg
AMLC001258,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001258.jpg
AMLC001268,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001268.jpg
AMLC001271,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001271.jpg
AMLC001281,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001281.jpg
AMLC001283,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001283.jpg
AMLC001290,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001290.jpg
AMLC001301,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001301.jpg
AMLC001305,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001305.jpg
AMLC001306,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001306.jpg
AMLC001308,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001308.jpg
AMLC001322,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001322.jpg
AMLC001329,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001329.jpg
AMLC001335,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001335.jpg
AMLC001338,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001338.jpg
AMLC001340,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001340.jpg
AMLC001349,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001349.jpg
AMLC001357,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001357.jpg
AMLC001359,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001359.jpg
AMLC001362,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001362.jpg
AMLC001367,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001367.jpg
AMLC001370,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001370.jpg
AMLC001373,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001373.jpg
AMLC001380,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001380.jpg
AMLC001382,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001382.jpg
AMLC001389,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001389.jpg
AMLC001391,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001391.jpg
AMLC001403,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001403.jpg
AMLC001406,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001406.jpg
AMLC001419,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001419.jpg
AMLC001424,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001424.jpg
AMLC001427,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001427.jpg
AMLC001435,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001435.jpg
AMLC001442,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001442.jpg
AMLC001450,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001450.jpg
AMLC001451,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001451.jpg
AMLC001455,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001455.jpg
AMLC001468,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001468.jpg
AMLC001475,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001475.jpg
AMLC001476,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001476.jpg
AMLC001487,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001487.jpg
AMLC001492,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001492.jpg
AMLC001493,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001493.jpg
AMLC001497,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001497.jpg
AMLC001501,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001501.jpg
AMLC001507,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001507.jpg
AMLC001512,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001512.jpg
AMLC001518,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001518.jpg
AMLC001520,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001520.jpg
AMLC001533,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001533.jpg
AMLC001540,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001540.jpg
AMLC001547,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001547.jpg
AMLC001560,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001560.jpg
AMLC001561,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001561.jpg
AMLC001566,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001566.jpg
AMLC001591,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001591.jpg
AMLC001594,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001594.jpg
AMLC001595,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001595.jpg
AMLC001596,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001596.jpg
AMLC001600,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001600.jpg
AMLC001614,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001614.jpg
AMLC001615,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001615.jpg
AMLC001620,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001620.jpg
AMLC001632,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001632.jpg
AMLC001636,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001636.jpg
AMLC001637,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001637.jpg
AMLC001640,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001640.jpg
AMLC001654,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001654.jpg
AMLC001655,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001655.jpg
AMLC001659,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001659.jpg
AMLC001664,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001664.jpg
AMLC001667,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001667.jpg
AMLC001668,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001668.jpg
AMLC001693,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001693.jpg
AMLC001696,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001696.jpg
AMLC001708,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001708.jpg
